id,data,cidade_origem,uf_origem,base_origem,nf,valor_da_nota,volumes,peso_real,peso_cubado,cidade_destino,uf_destino,base,setor,frete_peso,seguro,total_frete,vendedor,cliente,data_inclusao
136362,2024-01-01,"São Paulo",SP,SAO,1161,4736.48,59,72.24,0.0,"SAO JOSE DOS CAMPOS",SP,SPO,DOC,232.8882,14.20944,247.09764,"Agustinho Ormeneze",Hiroshima,
136363,2024-01-01,"São Paulo",SP,SAO,1162,2314.74,20,44.74,0.0,CHAPECO,SC,XAP,URB,165.77916,6.94422,172.72338,"Agustinho Ormeneze",Hiroshima,
136364,2024-01-01,"São Paulo",SP,SAO,1163,1943.02,26,31.63,0.0,"CAXIAS DO SUL",RS,POA,CXJ,192.239878,5.82906,198.068938,"Agustinho Ormeneze",Hiroshima,
136365,2024-01-01,"São Paulo",SP,SAO,1164,2338.72,24,49.21,0.0,"SANTA BARBARA D'OESTE",SP,SPO,DOC,160.0075,7.01616,167.02366,"Agustinho Ormeneze",Hiroshima,
136366,2024-01-01,"São Paulo",SP,SAO,1165,4204.24,47,73.47,0.0,JACAREI,SP,SPO,DOC,241.6248,12.61272,254.23752,"Agustinho Ormeneze",Hiroshima,
136367,2024-01-01,"São Paulo",SP,SAO,1166,182.43,68,79.1,0.0,"SAO VICENTE",SP,SPO,TLG,269.1811,0.54729,269.72839,"Agustinho Ormeneze",Hiroshima,
136368,2024-01-01,"São Paulo",SP,SAO,1167,1926.78,34,34.16,0.0,PELOTAS,RS,RGS,PET,277.360672,5.78034,283.141012,"Agustinho Ormeneze",Hiroshima,
136369,2024-01-01,"São Paulo",SP,SAO,1168,2512.83,30,42.18,0.0,BIGUACU,SC,FLN,504,169.88886,7.53849,177.42735,"Agustinho Ormeneze",Hiroshima,
136370,2024-01-01,"São Paulo",SP,SAO,1169,2849.2,32,46.13,0.0,CUBATAO,SP,SPO,TLG,175.1987,8.5476,183.7463,"Agustinho Ormeneze",Hiroshima,
136371,2024-01-01,"São Paulo",SP,SAO,1170,2224.95,34,50.15,0.0,ALVORADA,RS,POA,GRV,332.901454,6.67485,339.576304,"Agustinho Ormeneze",Hiroshima,
136372,2024-01-01,"São Paulo",SP,SAO,1171,1289.66,16,23.11,0.0,CANGUCU,RS,RGS,PET,164.000128,3.86898,167.869108,"Agustinho Ormeneze",Hiroshima,
136373,2024-01-01,"São Paulo",SP,SAO,1172,1816.12,23,45.62,0.0,"SAO JOSE DO RIO PRETO",SP,SPO,DVT,170.1314,5.44836,175.57976,"Agustinho Ormeneze",Hiroshima,
136374,2024-01-01,"São Paulo",SP,SAO,1173,2469.24,31,39.47,0.0,BAURU,SP,SPO,DVT,173.8704,7.40772,181.27812,"Agustinho Ormeneze",Hiroshima,
136375,2024-01-01,"São Paulo",SP,SAO,1174,2310.24,36,58.93,0.0,"CAPAO BONITO",SP,SPO,DVT,175.4901,6.93072,182.42082,"Agustinho Ormeneze",Hiroshima,
136376,2024-01-01,"São Paulo",SP,SAO,1175,2339.84,35,41.29,0.0,ASSIS,SP,SPO,DVT,176.1392,7.01952,183.15872,"Agustinho Ormeneze",Hiroshima,
136377,2024-01-01,"São Paulo",SP,SAO,1176,2778.6,35,44.3,0.0,PIRACAIA,SP,SPO,DOC,189.5365,8.3358,197.8723,"Agustinho Ormeneze",Hiroshima,
136378,2024-01-01,"São Paulo",SP,SAO,1177,988.28,18,23.6,0.0,MONTENEGRO,RS,POA,CAN,183.558172,2.96484,186.523012,"Agustinho Ormeneze",Hiroshima,
136379,2024-01-01,"São Paulo",SP,SAO,1178,1971.84,36,42.51,0.0,CHARQUEADAS,RS,RGS,POA,307.019092,5.91552,312.934612,"Agustinho Ormeneze",Hiroshima,
136380,2024-01-01,"São Paulo",SP,SAO,1179,2861.7,51,62.47,0.0,ALVORADA,RS,POA,GRV,470.52967,8.5851,479.11477,"Agustinho Ormeneze",Hiroshima,
136381,2024-01-01,"São Paulo",SP,SAO,1180,3361.65,43,71.43,0.0,"PORTO ALEGRE",RS,POA,URB,324.22535,10.08495,334.3103,"Agustinho Ormeneze",Hiroshima,
136382,2024-01-01,"São Paulo",SP,SAO,1181,5282.24,59,87.78,0.0,TAUBATE,SP,SPO,DOC,286.1598,15.84672,302.00652,"Agustinho Ormeneze",Hiroshima,
136383,2024-01-01,"São Paulo",SP,SAO,1182,2247.98,38,46.66,0.0,BLUMENAU,SC,BNU,BRU,208.91162,6.74394,215.65556,"Agustinho Ormeneze",Hiroshima,
136384,2024-01-01,"São Paulo",SP,SAO,1183,3758.56,42,57.53,0.0,BARIRI,SP,SPO,DVT,201.5455,11.27568,212.82118,"Agustinho Ormeneze",Hiroshima,
136385,2024-01-01,"São Paulo",SP,SAO,1184,1037.44,16,16.22,0.0,"PRESIDENTE PRUDENTE",SP,SPO,DVT,117.8006,3.11232,120.91292,"Agustinho Ormeneze",Hiroshima,
136386,2024-01-01,"São Paulo",SP,SAO,1185,2712.33,37,50.29,0.0,CACADOR,SC,CTB,CAC,214.36966,8.13699,222.50665,"Agustinho Ormeneze",Hiroshima,
136387,2024-01-01,"São Paulo",SP,SAO,1186,2582.28,35,49.92,0.0,ITAPETININGA,SP,SPO,DVT,194.9609,7.74684,202.70774,"Agustinho Ormeneze",Hiroshima,
136388,2024-01-01,"São Paulo",SP,SAO,1187,4609.8,45,62.01,0.0,"PORTO FELIZ",SP,SPO,DVT,187.7729,13.8294,201.6023,"Agustinho Ormeneze",Hiroshima,
136389,2024-01-01,"São Paulo",SP,SAO,1188,1364.96,25,33.17,0.0,"SANTO ANTONIO DA PATRULHA",RS,RGS,POA,225.460318,4.09488,229.555198,"Agustinho Ormeneze",Hiroshima,
136390,2024-01-01,"São Paulo",SP,SAO,1189,2697.3,38,62.59,0.0,"RIBEIRAO PRETO",SP,SPO,DVT,198.304,8.0919,206.3959,"Agustinho Ormeneze",Hiroshima,
136391,2024-01-01,"São Paulo",SP,SAO,1190,3593.51,37,78.89,0.0,URUGUAIANA,RS,RGS,ALQ,499.700218,10.78053,510.480748,"Agustinho Ormeneze",Hiroshima,
136392,2024-01-01,"São Paulo",SP,SAO,1191,4418.16,40,56.14,0.0,"RIBEIRAO PRETO",SP,SPO,DVT,194.6955,13.25448,207.94998,"Agustinho Ormeneze",Hiroshima,
136393,2024-01-01,"São Paulo",SP,SAO,1192,3399.44,38,56.91,0.0,JAU,SP,SPO,DVT,217.5159,10.19832,227.71422,"Agustinho Ormeneze",Hiroshima,
136394,2024-01-01,"São Paulo",SP,SAO,1193,3881.08,43,61.43,0.0,"MOGI MIRIM",SP,SPO,DOC,223.5809,11.64324,235.22414,"Agustinho Ormeneze",Hiroshima,
136395,2024-01-01,"São Paulo",SP,SAO,1194,3909.21,56,70.93,0.0,UBIRATA,PR,CAC,UBI,255.487074,11.72763,267.214704,"Agustinho Ormeneze",Hiroshima,
136396,2024-01-01,"São Paulo",SP,SAO,1195,2908.12,49,65.82,0.0,"SANTA BARBARA D'OESTE",SP,SPO,DOC,215.5427,8.72436,224.26706,"Agustinho Ormeneze",Hiroshima,
136397,2024-01-01,"São Paulo",SP,SAO,1196,4121.24,56,64.48,0.0,"MONTE ALTO",SP,SPO,DVT,231.8442,12.36372,244.20792,"Agustinho Ormeneze",Hiroshima,
136398,2024-01-01,"São Paulo",SP,SAO,1197,2804.58,46,56.35,0.0,"SANTA ROSA",RS,RGS,GEL,388.872094,8.41374,397.285834,"Agustinho Ormeneze",Hiroshima,
136399,2024-01-01,"São Paulo",SP,SAO,1198,12382.65,183,207.8,0.0,CURITIBA,PR,CWB,URB,540.221283,37.14795,577.369233,"Agustinho Ormeneze",Hiroshima,
136400,2024-01-01,"São Paulo",SP,SAO,1199,4733.92,50,72.4,0.0,ITU,SP,SPO,DOC,243.9565,14.20176,258.15826,"Agustinho Ormeneze",Hiroshima,
136401,2024-01-01,"São Paulo",SP,SAO,1200,14018.12,188,239.38,0.0,CURITIBA,PR,CWB,URB,608.440798,42.05436,650.495158,"Agustinho Ormeneze",Hiroshima,
136402,2024-01-01,"São Paulo",SP,SAO,1201,2794.42,38,71.84,0.0,SOLEDADE,RS,RGS,SLD,402.958012,8.38326,411.341272,"Agustinho Ormeneze",Hiroshima,
136403,2024-01-01,"São Paulo",SP,SAO,1202,7376.2,109,112.29,0.0,"SAO JOSE DOS CAMPOS",SP,SPO,DOC,379.8769,22.1286,402.0055,"Agustinho Ormeneze",Hiroshima,
136404,2024-01-01,"São Paulo",SP,SAO,1203,5731.56,59,77.86,0.0,LIMEIRA,SP,SPO,DOC,249.0093,17.19468,266.20398,"Agustinho Ormeneze",Hiroshima,
136405,2024-01-01,"São Paulo",SP,SAO,1204,4486.48,50,87.88,0.0,BOTUCATU,SP,SPO,DVT,239.8303,13.45944,253.28974,"Agustinho Ormeneze",Hiroshima,
136406,2024-01-01,"São Paulo",SP,SAO,1205,5444.4,50,84.26,0.0,BAGE,RS,RGS,PET,398.98138,16.3332,415.31458,"Agustinho Ormeneze",Hiroshima,
136407,2024-01-01,"São Paulo",SP,SAO,1206,4095.32,57,71.73,0.0,"RIO CLARO",SP,SPO,DOC,262.1198,12.28596,274.40576,"Agustinho Ormeneze",Hiroshima,
136408,2024-01-01,"São Paulo",SP,SAO,1207,4215.12,58,68.49,0.0,"RIO CLARO",SP,SPO,DOC,252.9896,12.64536,265.63496,"Agustinho Ormeneze",Hiroshima,
136409,2024-01-01,"São Paulo",SP,SAO,1208,4641.46,46,77.82,0.0,PARANAGUA,PR,CWB,PAR,222.62125,13.92438,236.54563,"Agustinho Ormeneze",Hiroshima,
136410,2024-01-01,"São Paulo",SP,SAO,1209,3225.09,52,71.28,0.0,JOACABA,SC,CTB,401,329.9909,9.67527,339.66617,"Agustinho Ormeneze",Hiroshima,
136411,2024-01-01,"São Paulo",SP,SAO,1210,5250.67,68,81.81,0.0,LINS,SP,SPO,DVT,269.2887,15.75201,285.04071,"Agustinho Ormeneze",Hiroshima,
136412,2024-01-01,"São Paulo",SP,SAO,1211,4665.12,63,76.47,0.0,JABOTICABAL,SP,SPO,DVT,278.3283,13.99536,292.32366,"Agustinho Ormeneze",Hiroshima,
136413,2024-01-01,"São Paulo",SP,SAO,1212,3742.45,53,71.28,0.0,BAGE,RS,RGS,PET,467.868154,11.22735,479.095504,"Agustinho Ormeneze",Hiroshima,
136414,2024-01-01,"São Paulo",SP,SAO,1213,3857.76,68,70.01,0.0,"CRISTAIS PAULISTA",SP,SPO,DVT,295.8292,11.57328,307.40248,"Agustinho Ormeneze",Hiroshima,
136415,2024-01-01,"São Paulo",SP,SAO,1214,3789.68,51,75.68,0.0,"SAO JOSE DO RIO PRETO",SP,SPO,DVT,273.5559,11.36904,284.92494,"Agustinho Ormeneze",Hiroshima,
136416,2024-01-01,"São Paulo",SP,SAO,1215,7399.0,92,106.0,0.0,SOROCABA,SP,SPO,DOC,320.5744,22.197,342.7714,"Agustinho Ormeneze",Hiroshima,
136417,2024-01-01,"São Paulo",SP,SAO,1216,5529.29,80,88.7,0.0,"SAO MIGUEL DO OESTE",SC,XAP,SMO,350.69088,16.58787,367.27875,"Agustinho Ormeneze",Hiroshima,
136418,2024-01-01,"São Paulo",SP,SAO,1217,2772.24,37,48.84,0.0,"PRESIDENTE PRUDENTE",SP,SPO,DVT,257.7469,8.31672,266.06362,"Agustinho Ormeneze",Hiroshima,
136419,2024-01-01,"São Paulo",SP,SAO,1218,3630.21,61,84.27,0.0,"SANTA CRUZ DO SUL",RS,RGS,LJD,497.073748,10.89063,507.964378,"Agustinho Ormeneze",Hiroshima,
136420,2024-01-01,"São Paulo",SP,SAO,1219,6353.28,78,101.86,0.0,"SANTA BARBARA D'OESTE",SP,SPO,DOC,302.1067,19.05984,321.16654,"Agustinho Ormeneze",Hiroshima,
136421,2024-01-01,"São Paulo",SP,SAO,1220,6468.36,79,138.91,0.0,"BRAGANCA PAULISTA",SP,SPO,DOC,360.3099,19.40508,379.71498,"Agustinho Ormeneze",Hiroshima,
136422,2024-01-01,"São Paulo",SP,SAO,1221,5836.6,80,98.68,0.0,LINS,SP,SPO,DVT,325.563,17.5098,343.0728,"Agustinho Ormeneze",Hiroshima,
136423,2024-01-01,"São Paulo",SP,SAO,1222,6956.4,62,143.23,0.0,"RIBEIRAO PRETO",SP,SPO,DVT,306.7341,20.8692,327.6033,"Agustinho Ormeneze",Hiroshima,
136424,2024-01-01,"São Paulo",SP,SAO,1223,6298.56,85,98.05,0.0,"RIBEIRAO PRETO",SP,SPO,DVT,337.5832,18.89568,356.47888,"Agustinho Ormeneze",Hiroshima,
136425,2024-01-01,"São Paulo",SP,SAO,1224,7962.18,100,168.53,0.0,CAMPINAS,SP,SPO,DOC,375.2714,23.88654,399.15794,"Agustinho Ormeneze",Hiroshima,
136426,2024-01-01,"São Paulo",SP,SAO,1225,5251.0,75,110.97,0.0,"RIBEIRAO PRETO",SP,SPO,DVT,340.6099,15.753,356.3629,"Agustinho Ormeneze",Hiroshima,
136427,2024-01-01,"São Paulo",SP,SAO,1226,10572.44,163,191.93,0.0,TAUBATE,SP,SPO,DOC,614.9729,31.71732,646.69022,"Agustinho Ormeneze",Hiroshima,
136428,2024-01-01,"São Paulo",SP,SAO,1227,5457.52,89,117.21,0.0,"BENTO GONCALVES",RS,POA,CXJ,675.77053,16.37256,692.14309,"Agustinho Ormeneze",Hiroshima,
136429,2024-01-01,"São Paulo",SP,SAO,1228,7350.24,85,170.07,0.0,VOTUPORANGA,SP,SPO,DVT,664.1015,22.05072,686.15222,"Agustinho Ormeneze",Hiroshima,
136430,2024-01-01,"São Paulo",SP,SAO,1229,9290.48,118,155.99,0.0,HORTOLANDIA,SP,SPO,DOC,420.0845,27.87144,447.95594,"Agustinho Ormeneze",Hiroshima,
136431,2024-01-01,"São Paulo",SP,SAO,1230,8952.84,110,190.72,0.0,CAMPINAS,SP,SPO,DOC,486.057,26.85852,512.91552,"Agustinho Ormeneze",Hiroshima,
136432,2024-01-01,"São Paulo",SP,SAO,1231,7829.84,114,157.11,0.0,VOTUPORANGA,SP,SPO,DVT,698.774,23.48952,722.26352,"Agustinho Ormeneze",Hiroshima,
136433,2024-01-01,"São Paulo",SP,SAO,1232,7776.32,85,163.46,0.0,ARARAQUARA,SP,SPO,DVT,413.8053,23.32896,437.13426,"Agustinho Ormeneze",Hiroshima,
136434,2024-01-01,"São Paulo",SP,SAO,1233,5939.48,73,98.89,0.0,"PRESIDENTE PRUDENTE",SP,SPO,DVT,438.4614,17.81844,456.27984,"Agustinho Ormeneze",Hiroshima,
136435,2024-01-01,"São Paulo",SP,SAO,1234,7257.99,92,126.8,0.0,"JANDAIA DO SUL",PR,MGF,JDS,424.935094,21.77397,446.709064,"Agustinho Ormeneze",Hiroshima,
136436,2024-01-01,"São Paulo",SP,SAO,1235,6726.6,92,171.84,0.0,IBITINGA,SP,SPO,DVT,490.2055,20.1798,510.3853,"Agustinho Ormeneze",Hiroshima,
136437,2024-01-01,"São Paulo",SP,SAO,1236,8085.3,106,146.2,0.0,"JANDAIA DO SUL",PR,MGF,JDS,462.96434,24.2559,487.22024,"Agustinho Ormeneze",Hiroshima,
136438,2024-01-01,"São Paulo",SP,SAO,1237,7670.98,117,154.89,0.0,"GUARANI DAS MISSOES",RS,RGS,GEL,949.741348,23.01294,972.754288,"Agustinho Ormeneze",Hiroshima,
136439,2024-01-01,"São Paulo",SP,SAO,1238,10192.96,153,167.27,0.0,"PARAGUACU PAULISTA",SP,SPO,DVT,561.9889,30.57888,592.56778,"Agustinho Ormeneze",Hiroshima,
136440,2024-01-01,"São Paulo",SP,SAO,1239,11648.76,142,278.04,0.0,"PRAIA GRANDE",SP,SPO,TLG,641.2771,34.94628,676.22338,"Agustinho Ormeneze",Hiroshima,
136441,2024-01-01,"São Paulo",SP,SAO,1240,34507.96,435,804.3,0.0,URUGUAIANA,RS,RGS,ALQ,5166.642388,103.52388,5270.166268,"Agustinho Ormeneze",Hiroshima,
136442,2024-01-01,"São Paulo",SP,SAO,1241,290.58,1,2.325,0.0,"SAO PAULO",SP,SAO,CEN,52.984859,0.87174,53.856599,"Agustinho Ormeneze",Hiroshima,
136443,2024-01-01,"São Paulo",SP,SAO,1242,475.72,3,3.081,0.0,"SAO PAULO",SP,SAO,CEN,52.195965,1.42716,53.623125,"Agustinho Ormeneze",Hiroshima,
136444,2024-01-01,"São Paulo",SP,SAO,1243,19.56,1,1.215,0.0,GUARULHOS,SP,SAO,GRU,69.53,0.05868,69.58868,"Agustinho Ormeneze",Hiroshima,
136445,2024-01-01,"São Paulo",SP,SAO,1244,201.84,4,4.385,0.0,"SANTO ANDRE",SP,SPO,TLG,78.3506,0.60552,78.95612,"Agustinho Ormeneze",Hiroshima,
136446,2024-01-01,"São Paulo",SP,SAO,1245,31.44,1,0.15,0.0,"FERRAZ DE VASCONCELOS",SP,SPO,TLG,69.53,0.09432,69.62432,"Agustinho Ormeneze",Hiroshima,
136447,2024-01-01,"São Paulo",SP,SAO,1246,78.34,1,1.002,0.0,"SAO PAULO",SP,SAO,CEN,50.55,0.23502,50.78502,"Agustinho Ormeneze",Hiroshima,
136448,2024-01-01,"São Paulo",SP,SAO,1247,195.66,1,0.704,0.0,"SAO PAULO",SP,SAO,CEN,50.55,0.58698,51.13698,"Agustinho Ormeneze",Hiroshima,
136449,2024-01-01,"São Paulo",SP,SAO,1248,37.89,1,0.646,0.0,"SAO PAULO",SP,SAO,CEN,50.55,0.11367,50.66367,"Agustinho Ormeneze",Hiroshima,
136450,2024-01-01,"São Paulo",SP,SAO,1249,1973.93,19,32.48,0.0,"SAO PAULO",SP,SAO,CEN,118.689396,5.92179,124.611186,"Agustinho Ormeneze",Hiroshima,
136451,2024-01-01,"São Paulo",SP,SAO,1250,62.3,1,0.828,0.0,MAUA,SP,SPO,TLG,69.53,0.1869,69.7169,"Agustinho Ormeneze",Hiroshima,
136452,2024-01-01,"São Paulo",SP,SAO,1251,52.32,2,2.016,0.0,"SAO PAULO",SP,SAO,CEN,50.55,0.15696,50.70696,"Agustinho Ormeneze",Hiroshima,
136453,2024-01-01,"São Paulo",SP,SAO,1252,247.48,3,3.921,0.0,GUARULHOS,SP,SAO,GRU,71.2413,0.74244,71.98374,"Agustinho Ormeneze",Hiroshima,
136454,2024-01-01,"São Paulo",SP,SAO,1253,158.14,1,1.643,0.0,CAJAMAR,SP,SPO,TLG,69.53,0.47442,70.00442,"Agustinho Ormeneze",Hiroshima,
136455,2024-01-01,"São Paulo",SP,SAO,1254,300.71,2,5.998,0.0,"SAO PAULO",SP,SAO,CEN,61.055657,0.90213,61.957787,"Agustinho Ormeneze",Hiroshima,
136456,2024-01-01,"São Paulo",SP,SAO,1255,39.0,1,1.28,0.0,GUARATINGUETA,SP,SPO,DVT,69.53,0.117,69.647,"Agustinho Ormeneze",Hiroshima,
136457,2024-01-01,"São Paulo",SP,SAO,1256,1.22,2,0.35,0.0,"SAO VICENTE",SP,SPO,TLG,69.53,0.00366,69.53366,"Agustinho Ormeneze",Hiroshima,
136458,2024-01-01,"São Paulo",SP,SAO,1257,45.6,1,1.73,0.0,TAUBATE,SP,SPO,DOC,69.53,0.1368,69.6668,"Agustinho Ormeneze",Hiroshima,
136459,2024-01-01,"São Paulo",SP,SAO,1258,1706.46,1,0.74,0.0,JACAREI,SP,SPO,DOC,69.53,5.11938,74.64938,"Agustinho Ormeneze",Hiroshima,
136460,2024-01-01,"São Paulo",SP,SAO,1259,164.3,2,2.14,0.0,"BRAGANCA PAULISTA",SP,SPO,DOC,69.53,0.4929,70.0229,"Agustinho Ormeneze",Hiroshima,
136461,2024-01-01,"São Paulo",SP,SAO,1260,3380.99,1,0.81,0.0,"PORTO FELIZ",SP,SPO,DVT,69.53,10.14297,79.67297,"Agustinho Ormeneze",Hiroshima,
136462,2024-01-01,"São Paulo",SP,SAO,1261,1849.74,1,3.63,0.0,"SAO JOSE DO RIO PRETO",SP,SPO,DVT,72.1012,5.54922,77.65042,"Agustinho Ormeneze",Hiroshima,
136463,2024-01-01,"São Paulo",SP,SAO,1262,768.29,1,1.53,0.0,AMERICANA,SP,SPO,DOC,69.53,2.30487,71.83487,"Agustinho Ormeneze",Hiroshima,
136464,2024-01-01,"São Paulo",SP,SAO,1263,546.4,6,6.91,0.0,"RIBEIRAO PRETO",SP,SPO,DVT,83.6075,1.6392,85.2467,"Agustinho Ormeneze",Hiroshima,
136465,2024-01-01,"São Paulo",SP,SAO,1264,843.31,9,9.68,0.0,"BRAGANCA PAULISTA",SP,SPO,DOC,89.3593,2.52993,91.88923,"Agustinho Ormeneze",Hiroshima,
136466,2024-01-01,"São Paulo",SP,SAO,1265,2549.32,13,13.08,0.0,"PARAGUACU PAULISTA",SP,SPO,DVT,99.0357,7.64796,106.68366,"Agustinho Ormeneze",Hiroshima,
136467,2024-01-01,"São Paulo",SP,SAO,1266,380.24,6,6.44,0.0,PINDAMONHANGABA,SP,SPO,DOC,76.1569,1.14072,77.29762,"Agustinho Ormeneze",Hiroshima,
136468,2024-01-01,"São Paulo",SP,SAO,1267,2056.91,30,26.287,0.0,"SANTO ANDRE",SP,SPO,TLG,164.18,6.17073,170.35073,"Agustinho Ormeneze",Hiroshima,
136469,2024-01-01,"São Paulo",SP,SAO,1268,831.04,13,16.408,0.0,"SAO PAULO",SP,SAO,CEN,90.323103,2.49312,92.816223,"Agustinho Ormeneze",Hiroshima,
136470,2024-01-01,"São Paulo",SP,SAO,1269,900.93,12,15.127,0.0,"SAO BERNARDO DO CAMPO",SP,SPO,TLG,121.4368,2.70279,124.13959,"Agustinho Ormeneze",Hiroshima,
136471,2024-01-01,"São Paulo",SP,SAO,1270,141.8,3,2.275,0.0,"SAO PAULO",SP,SAO,CEN,50.55,0.4254,50.9754,"Agustinho Ormeneze",Hiroshima,
136472,2024-01-01,"São Paulo",SP,SAO,1271,1127.14,12,11.671,0.0,JANDIRA,SP,SPO,TLG,97.25,3.38142,100.63142,"Agustinho Ormeneze",Hiroshima,
136473,2024-01-01,"São Paulo",SP,SAO,1272,1659.39,17,28.416,0.0,CARAPICUIBA,SP,SPO,TLG,158.6397,4.97817,163.61787,"Agustinho Ormeneze",Hiroshima,
136474,2024-01-01,"São Paulo",SP,SAO,1273,1391.63,22,22.712,0.0,"SAO PAULO",SP,SAO,CEN,119.484373,4.17489,123.659263,"Agustinho Ormeneze",Hiroshima,
136475,2024-01-01,"São Paulo",SP,SAO,1274,81.47,3,1.827,0.0,ARUJA,SP,SPO,TLG,69.53,0.24441,69.77441,"Agustinho Ormeneze",Hiroshima,
136476,2024-01-01,"São Paulo",SP,SAO,1275,612.36,4,5.64,0.0,DIADEMA,SP,SPO,TLG,77.0838,1.83708,78.92088,"Agustinho Ormeneze",Hiroshima,
136477,2024-01-01,"São Paulo",SP,SAO,1276,636.16,10,9.43,0.0,MAUA,SP,SPO,TLG,99.645,1.90848,101.55348,"Agustinho Ormeneze",Hiroshima,
136478,2024-01-01,"São Paulo",SP,SAO,1277,717.32,15,34.528,0.0,"EMBU DAS ARTES",SP,SPO,TLG,151.1444,2.15196,153.29636,"Agustinho Ormeneze",Hiroshima,
136479,2024-01-01,"São Paulo",SP,SAO,1278,1654.15,23,24.647,0.0,"SAO PAULO",SP,SAO,CEN,126.08111,4.96245,131.04356,"Agustinho Ormeneze",Hiroshima,
136480,2024-01-01,"São Paulo",SP,SAO,1279,1324.63,15,19.056,0.0,"SAO PAULO",SP,SAO,CEN,96.406577,3.97389,100.380467,"Agustinho Ormeneze",Hiroshima,
136481,2024-01-01,"São Paulo",SP,SAO,1280,1573.24,21,23.228,0.0,"SAO PAULO",SP,SAO,CEN,127.334761,4.71972,132.054481,"Agustinho Ormeneze",Hiroshima,
136482,2024-01-01,"São Paulo",SP,SAO,1281,1355.11,15,19.081,0.0,"SAO BERNARDO DO CAMPO",SP,SPO,TLG,132.4886,4.06533,136.55393,"Agustinho Ormeneze",Hiroshima,
136483,2024-01-01,"São Paulo",SP,SAO,1282,91.36,18,19.378,0.0,"SAO PAULO",SP,SAO,CEN,117.402881,0.27408,117.676961,"Agustinho Ormeneze",Hiroshima,
136484,2024-01-01,"São Paulo",SP,SAO,1283,1428.29,19,20.188,0.0,SUZANO,SP,SPO,TLG,146.2892,4.28487,150.57407,"Agustinho Ormeneze",Hiroshima,
136485,2024-01-01,"São Paulo",SP,SAO,1284,1054.89,16,16.489,0.0,"SANTO ANDRE",SP,SPO,TLG,130.9053,3.16467,134.06997,"Agustinho Ormeneze",Hiroshima,
136486,2024-01-01,"São Paulo",SP,SAO,1285,1110.9,17,16.43,0.0,LINS,SP,SPO,DVT,114.0456,3.3327,117.3783,"Agustinho Ormeneze",Hiroshima,
136487,2024-01-01,"São Paulo",SP,SAO,1286,957.82,12,13.28,0.0,"NOVO HAMBURGO",RS,POA,QHV,117.429736,2.87346,120.303196,"Agustinho Ormeneze",Hiroshima,
136488,2024-01-01,"São Paulo",SP,SAO,1287,1122.47,11,13.883,0.0,"ITAPECERICA DA SERRA",SP,SPO,DOC,103.0921,3.36741,106.45951,"Agustinho Ormeneze",Hiroshima,
136489,2024-01-01,"São Paulo",SP,SAO,1288,322.17,4,4.62,0.0,MEDIANEIRA,PR,CSC,CSC,42.81,0.96651,43.77651,"Agustinho Ormeneze",Hiroshima,
136490,2024-01-01,"São Paulo",SP,SAO,1289,357.83,5,6.52,0.0,CURITIBA,PR,CWB,URB,37.027319,1.07349,38.100809,"Agustinho Ormeneze",Hiroshima,
136491,2024-01-01,"São Paulo",SP,SAO,1290,555.83,9,11.41,0.0,CURITIBA,PR,CWB,URB,53.452273,1.66749,55.119763,"Agustinho Ormeneze",Hiroshima,
136492,2024-01-01,"São Paulo",SP,SAO,1291,1871.17,27,29.22,0.0,"FRANCISCO BELTRAO",PR,PTO,PBC,121.128718,5.61351,126.742228,"Agustinho Ormeneze",Hiroshima,
136493,2024-01-01,"São Paulo",SP,SAO,1292,794.29,10,13.96,0.0,CRICIUMA,SC,CCM,CRI,76.72992,2.38287,79.11279,"Agustinho Ormeneze",Hiroshima,
136494,2024-01-01,"São Paulo",SP,SAO,1293,593.63,16,17.78,0.0,"CERRO LARGO",RS,RGS,GEL,152.095774,1.78089,153.876664,"Agustinho Ormeneze",Hiroshima,
136495,2024-01-01,"São Paulo",SP,SAO,1294,1613.75,21,37.27,0.0,"TELEMACO BORBA",PR,PGZ,TEC,127.132408,4.84125,131.973658,"Agustinho Ormeneze",Hiroshima,
136496,2024-01-01,"São Paulo",SP,SAO,1295,1088.68,15,17.57,0.0,JACAREI,SP,SPO,DOC,116.3972,3.26604,119.66324,"Agustinho Ormeneze",Hiroshima,
136497,2024-01-01,"São Paulo",SP,SAO,1296,1454.52,19,26.61,0.0,PINDAMONHANGABA,SP,SPO,DOC,127.3387,4.36356,131.70226,"Agustinho Ormeneze",Hiroshima,
136498,2024-01-01,"São Paulo",SP,SAO,1297,946.55,11,15.79,0.0,TAQUARA,RS,POA,QHV,100.364908,2.83965,103.204558,"Agustinho Ormeneze",Hiroshima,
136499,2024-01-01,"São Paulo",SP,SAO,1298,1066.86,14,21.26,0.0,"FOZ DO IGUACU",PR,CSC,IGU,76.74616,3.20058,79.94674,"Agustinho Ormeneze",Hiroshima,
136500,2024-01-01,"São Paulo",SP,SAO,1299,1244.78,12,19.62,0.0,CASCAVEL,PR,CAC,URB,91.687359,3.73434,95.421699,"Agustinho Ormeneze",Hiroshima,
136501,2024-01-01,"São Paulo",SP,SAO,1300,1480.83,16,16.76,0.0,"FOZ DO IGUACU",PR,CSC,IGU,76.592367,4.44249,81.034857,"Agustinho Ormeneze",Hiroshima,
